,sale_date,item_name,item_tags,item_price,item_quantity,store_location,customer_gender,customer_age,customer_email,customer_satisfaction,coupon_used,purchase_method
54,2016-02-27 10:29:30.758,"['backpack', 'envelopes', 'notepad', 'envelopes', 'notepad', 'binder', 'notepad', 'pens']","[['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('134.93'), Decimal128('20.99'), Decimal128('34.21'), Decimal128('17.34'), Decimal128('15.91'), Decimal128('22.84'), Decimal128('19.35'), Decimal128('72.56')]","[3, 1, 3, 7, 4, 2, 4, 4]",Austin,M,24,kabupta@voc.bi,4,False,Online
55,2013-03-16 11:31:20.572,"['binder', 'pens', 'notepad', 'envelopes', 'notepad', 'laptop']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['electronics', 'school', 'office']]","[Decimal128('20.88'), Decimal128('78.65'), Decimal128('28.73'), Decimal128('17.18'), Decimal128('37.1'), Decimal128('405.34')]","[10, 1, 4, 4, 1, 2]",Seattle,F,24,fufjoka@zihuos.bj,4,False,Online
56,2016-04-01 13:28:23.480,"['notepad', 'envelopes', 'binder', 'laptop', 'pens', 'pens', 'envelopes']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('36.86'), Decimal128('15.92'), Decimal128('10'), Decimal128('1220.09'), Decimal128('41.01'), Decimal128('14.66'), Decimal128('15.03')]","[2, 1, 9, 4, 3, 5, 6]",Denver,M,48,so@zad.mt,3,False,In store
57,2016-02-06 09:35:02.820,['binder'],"[['school', 'general', 'organization']]",[Decimal128('23.14')],[10],London,F,53,we@bedijohaz.gp,3,False,In store
58,2015-05-30 23:42:37.076,"['notepad', 'binder', 'notepad', 'binder', 'envelopes', 'notepad', 'laptop']","[['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['electronics', 'school', 'office']]","[Decimal128('37.69'), Decimal128('26.92'), Decimal128('17.49'), Decimal128('16.76'), Decimal128('8.65'), Decimal128('24.18'), Decimal128('918.74')]","[4, 3, 1, 2, 1, 3, 2]",Denver,M,47,tomvokja@siigupe.pt,5,False,Online
59,2013-05-24 23:24:30.507,"['binder', 'laptop', 'backpack', 'envelopes']","[['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general']]","[Decimal128('16.23'), Decimal128('568.96'), Decimal128('117.25'), Decimal128('8.97')]","[8, 2, 3, 6]",Denver,M,52,beancu@oz.ee,1,True,In store
60,2013-09-20 14:23:01.776,"['notepad', 'notepad', 'binder', 'printer paper', 'backpack', 'envelopes']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'stationary'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general']]","[Decimal128('27.8'), Decimal128('31.9'), Decimal128('18.52'), Decimal128('30.95'), Decimal128('182.14'), Decimal128('14.12')]","[1, 2, 7, 10, 3, 5]",London,F,33,sumovbul@vohaduc.ug,5,False,Phone
61,2017-03-04 12:20:24.104,"['notepad', 'binder', 'binder']","[['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'general', 'organization']]","[Decimal128('6.24'), Decimal128('14.1'), Decimal128('23.03')]","[5, 2, 9]",Denver,M,57,hegbif@lun.to,4,False,Online
62,2015-10-12 06:34:36.325,"['envelopes', 'binder', 'envelopes', 'printer paper', 'notepad', 'notepad']","[['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('23.66'), Decimal128('19.02'), Decimal128('21.28'), Decimal128('10.26'), Decimal128('19.75'), Decimal128('24.57')]","[1, 3, 7, 4, 3, 4]",London,M,68,heipove@bagduve.org,5,False,In store
63,2016-05-16 02:36:18.336,['pens'],"[['writing', 'office', 'school', 'stationary']]",[Decimal128('54.63')],[4],Austin,F,65,ow@fiufbed.us,4,False,In store
64,2015-08-13 22:50:27.807,"['envelopes', 'notepad', 'binder']","[['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('20.88'), Decimal128('11.02'), Decimal128('21.97')]","[3, 5, 5]",Austin,F,44,midro@te.cy,5,False,Phone
65,2014-06-05 16:21:32.532,"['laptop', 'binder', 'printer paper', 'envelopes', 'notepad', 'notepad', 'notepad', 'pens']","[['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('1544.96'), Decimal128('10.53'), Decimal128('35.89'), Decimal128('5.46'), Decimal128('20.5'), Decimal128('27.74'), Decimal128('26.03'), Decimal128('70.56')]","[2, 6, 7, 9, 1, 3, 3, 2]",Seattle,M,39,defzi@nonja.sx,5,False,Online
66,2015-08-15 12:11:23.712,['envelopes'],"[['stationary', 'office', 'general']]",[Decimal128('22.9')],[1],Denver,F,38,zevalnet@vo.im,3,False,Online
67,2014-08-11 02:29:30.467,"['envelopes', 'backpack', 'notepad', 'pens', 'binder', 'envelopes', 'laptop', 'printer paper', 'binder', 'notepad']","[['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('20.19'), Decimal128('107.94'), Decimal128('13.33'), Decimal128('54.85'), Decimal128('24.41'), Decimal128('6.12'), Decimal128('789.22'), Decimal128('39.07'), Decimal128('20.99'), Decimal128('9.44')]","[9, 2, 3, 4, 5, 6, 4, 9, 4, 1]",Austin,M,62,puvcup@tuiremo.gm,5,False,In store
68,2016-05-05 05:34:26.897,"['laptop', 'envelopes', 'binder', 'binder', 'backpack']","[['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['school', 'travel', 'kids']]","[Decimal128('1218.77'), Decimal128('21.19'), Decimal128('20.09'), Decimal128('13.32'), Decimal128('105.63')]","[5, 4, 3, 8, 4]",Denver,M,25,varziiru@ji.es,5,False,In store
69,2013-11-10 09:34:03.605,"['binder', 'printer paper', 'envelopes', 'laptop', 'pens', 'binder']","[['school', 'general', 'organization'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('13.67'), Decimal128('41.62'), Decimal128('22.77'), Decimal128('1529.62'), Decimal128('15.67'), Decimal128('19.22')]","[8, 9, 7, 1, 5, 7]",Denver,M,58,vitotauba@masge.ro,1,False,In store
70,2017-01-04 23:00:17.628,"['binder', 'laptop', 'printer paper', 'notepad']","[['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('13.75'), Decimal128('1385.58'), Decimal128('15.17'), Decimal128('8.57')]","[7, 4, 2, 2]",Seattle,M,54,utsefac@gipu.tt,4,False,Phone
71,2017-06-11 12:22:46.749,"['laptop', 'notepad', 'backpack', 'pens', 'notepad']","[['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('1181.52'), Decimal128('19.32'), Decimal128('195.17'), Decimal128('23.65'), Decimal128('30.94')]","[2, 1, 4, 1, 4]",London,M,61,lajdo@zizkuen.au,1,False,Online
72,2016-08-30 16:42:52.597,"['notepad', 'laptop', 'pens', 'backpack', 'printer paper', 'binder', 'binder', 'notepad']","[['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('9.58'), Decimal128('1044.03'), Decimal128('39.82'), Decimal128('157.33'), Decimal128('31.95'), Decimal128('28.22'), Decimal128('24.39'), Decimal128('13.44')]","[2, 3, 5, 5, 7, 4, 6, 2]",Denver,F,68,medju@humdo.sj,2,False,Online
73,2017-06-25 19:58:51.303,"['envelopes', 'printer paper', 'binder', 'binder', 'notepad', 'pens']","[['stationary', 'office', 'general'], ['office', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('7.63'), Decimal128('14.81'), Decimal128('18.91'), Decimal128('13.52'), Decimal128('36.45'), Decimal128('6.89')]","[8, 9, 3, 5, 5, 2]",Denver,M,35,vitwif@pop.eu,1,False,Online
74,2017-07-05 16:51:22.710,"['laptop', 'notepad', 'envelopes', 'notepad', 'pens', 'printer paper', 'notepad', 'binder']","[['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('1214.46'), Decimal128('10.91'), Decimal128('5.06'), Decimal128('37.51'), Decimal128('62.03'), Decimal128('15.34'), Decimal128('27.28'), Decimal128('20.05')]","[4, 2, 1, 3, 3, 10, 2, 7]",Seattle,F,46,egusomir@im.za,3,False,Online
75,2016-11-08 01:26:43.191,"['laptop', 'notepad', 'backpack', 'binder', 'binder', 'printer paper', 'pens', 'notepad', 'notepad']","[['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('1150.97'), Decimal128('24.58'), Decimal128('169.68'), Decimal128('18.31'), Decimal128('28.24'), Decimal128('42.37'), Decimal128('46.55'), Decimal128('25.23'), Decimal128('13.19')]","[5, 2, 1, 8, 6, 4, 4, 5, 5]",San Diego,F,30,kangas@odwub.vi,3,False,In store
76,2016-12-27 07:14:16.123,"['binder', 'laptop', 'pens', 'envelopes', 'printer paper', 'binder']","[['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('20.83'), Decimal128('1204.33'), Decimal128('25.27'), Decimal128('19.99'), Decimal128('21.78'), Decimal128('13.23')]","[3, 5, 3, 6, 8, 7]",Seattle,F,44,acmumtuc@dehse.mx,4,False,In store
77,2017-12-29 22:39:41.487,"['pens', 'envelopes', 'backpack', 'notepad', 'notepad', 'binder', 'envelopes']","[['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['stationary', 'office', 'general']]","[Decimal128('72.04'), Decimal128('23.18'), Decimal128('114.52'), Decimal128('5.53'), Decimal128('31.8'), Decimal128('19.24'), Decimal128('7.87')]","[1, 9, 4, 2, 3, 4, 7]",Seattle,M,23,pevu@razit.uy,5,False,In store
78,2015-04-21 11:35:55.339,"['envelopes', 'envelopes', 'pens', 'notepad', 'printer paper', 'notepad']","[['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('8.61'), Decimal128('13.54'), Decimal128('16.94'), Decimal128('21.84'), Decimal128('45.68'), Decimal128('36.14')]","[4, 7, 1, 4, 4, 4]",Seattle,F,60,waf@sin.ax,5,False,Phone
79,2017-03-18 14:43:24.028,"['backpack', 'laptop', 'pens', 'binder', 'envelopes', 'notepad', 'printer paper', 'notepad', 'envelopes', 'pens']","[['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('105.7'), Decimal128('1350.8'), Decimal128('40.79'), Decimal128('23.44'), Decimal128('6.92'), Decimal128('27.6'), Decimal128('19.28'), Decimal128('22.31'), Decimal128('5.39'), Decimal128('14.79')]","[5, 3, 2, 8, 4, 3, 1, 3, 10, 3]",London,F,29,jokakre@pocuuwe.kw,4,False,In store
80,2013-03-20 10:14:53.681,"['notepad', 'binder']","[['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('29.96'), Decimal128('18.39')]","[3, 6]",New York,M,30,remcihce@iwjamwit.kp,1,False,In store
81,2013-04-08 23:03:45.030,"['printer paper', 'notepad', 'laptop', 'pens', 'binder']","[['office', 'stationary'], ['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('14.48'), Decimal128('33.76'), Decimal128('784.97'), Decimal128('41.19'), Decimal128('23.13')]","[3, 5, 1, 2, 3]",Seattle,F,57,weptohen@on.ch,5,False,Phone
82,2017-02-24 19:17:51.731,"['backpack', 'notepad']","[['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('119.99'), Decimal128('29.75')]","[3, 2]",Denver,F,59,riul@issuiw.bq,5,False,In store
83,2013-01-17 17:44:45.354,"['notepad', 'notepad', 'binder', 'printer paper', 'pens', 'envelopes', 'envelopes', 'backpack', 'notepad']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('15.02'), Decimal128('24'), Decimal128('10.74'), Decimal128('28.57'), Decimal128('39.66'), Decimal128('5.59'), Decimal128('7.32'), Decimal128('173.97'), Decimal128('23.89')]","[1, 4, 5, 3, 4, 3, 9, 2, 3]",London,M,53,osi@wenowu.vu,4,True,In store
84,2016-07-20 12:23:54.789,"['pens', 'notepad', 'binder', 'binder', 'printer paper']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'stationary']]","[Decimal128('13.32'), Decimal128('15.41'), Decimal128('26.73'), Decimal128('27.75'), Decimal128('36.84')]","[1, 4, 8, 6, 10]",Denver,F,63,wi@anupil.tr,5,False,In store
85,2015-05-25 06:42:30.172,"['binder', 'notepad', 'backpack', 'envelopes', 'pens', 'notepad', 'binder', 'laptop', 'printer paper', 'envelopes']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('22.82'), Decimal128('10.91'), Decimal128('112.49'), Decimal128('9.45'), Decimal128('12.73'), Decimal128('19.09'), Decimal128('16.79'), Decimal128('1074.61'), Decimal128('49.1'), Decimal128('16.03')]","[7, 1, 2, 8, 4, 2, 8, 2, 5, 10]",Denver,F,44,ozukwak@dotetlit.bb,4,False,In store
86,2015-05-07 04:48:15.135,"['binder', 'envelopes', 'pens', 'backpack', 'laptop', 'binder', 'notepad', 'notepad', 'pens']","[['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('29.19'), Decimal128('19.05'), Decimal128('66.44'), Decimal128('180.54'), Decimal128('1115.85'), Decimal128('21.37'), Decimal128('36.11'), Decimal128('22.25'), Decimal128('44.73')]","[10, 9, 2, 2, 4, 8, 1, 5, 4]",Seattle,F,48,ti@tegwudew.gd,4,False,In store
87,2017-08-02 23:52:19.398,"['notepad', 'envelopes', 'binder']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization']]","[Decimal128('34.38'), Decimal128('5'), Decimal128('26.28')]","[5, 6, 4]",New York,F,59,kave@we.com,5,False,In store
88,2017-06-09 10:45:25.962,"['printer paper', 'notepad', 'backpack']","[['office', 'stationary'], ['office', 'writing', 'school'], ['school', 'travel', 'kids']]","[Decimal128('35.29'), Decimal128('39.91'), Decimal128('194.26')]","[6, 2, 3]",Seattle,M,68,vozeztib@objibus.wf,4,False,In store
89,2015-03-22 04:00:36.462,"['envelopes', 'backpack', 'notepad', 'binder', 'printer paper', 'notepad']","[['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('20.28'), Decimal128('42.91'), Decimal128('39.52'), Decimal128('16.64'), Decimal128('34.5'), Decimal128('6.62')]","[5, 1, 3, 8, 1, 3]",Austin,F,53,liwleno@puhcid.ci,4,False,Phone
